timestamp_utc,kp,dst,f107
2025-01-11 11:00:00+00:00,1.7834980169755894,-40.48321194278611,70.0
2025-01-11 12:00:00+00:00,2.0151008915970645,-43.10150519540609,70.0
2025-01-11 13:00:00+00:00,2.9286946692200075,-43.90129439772373,70.0
2025-01-11 14:00:00+00:00,2.4388313965448885,-41.3920483257076,70.0
2025-01-11 15:00:00+00:00,2.3442509037465893,-34.996065362295646,70.0
2025-01-11 16:00:00+00:00,2.765707146590132,-44.89326634174355,70.0
2025-01-11 17:00:00+00:00,2.9948048264939344,-55.01127734112139,70.0
2025-01-11 18:00:00+00:00,2.806986549554188,-43.46425964027367,70.0
2025-01-11 19:00:00+00:00,2.7497257398184582,-47.3183431695155,70.0
2025-01-11 20:00:00+00:00,2.0747915486425446,-61.140397232093925,70.0
2025-01-11 21:00:00+00:00,2.0019650992230846,-56.079462193621,70.0
2025-01-11 22:00:00+00:00,1.918673099257453,-50.924174889421714,70.0
2025-01-11 23:00:00+00:00,2.0888243891077085,-65.81284396420034,70.0
2025-01-12 00:00:00+00:00,1.856719560242815,-62.801769930280265,70.0
2025-01-12 01:00:00+00:00,2.149652843503244,-54.789903607390926,70.0
2025-01-12 02:00:00+00:00,2.698528110237996,-50.55024101818048,70.0
2025-01-12 03:00:00+00:00,2.791316368560329,-43.81942136020292,70.0
2025-01-12 04:00:00+00:00,2.9776287543319144,-57.58572391390635,70.0
2025-01-12 05:00:00+00:00,3.0053249904042523,-53.72360788566627,70.0
2025-01-12 06:00:00+00:00,3.005100937429747,-56.2753333226574,70.0
2025-01-12 07:00:00+00:00,2.644066873786836,-60.57772824345071,70.0
2025-01-12 08:00:00+00:00,2.820110660934148,-51.26061758438443,70.0
2025-01-12 09:00:00+00:00,2.780461828680696,-36.042660125954434,70.0
2025-01-12 10:00:00+00:00,3.8380228917119585,-17.978106377431757,70.0
2025-01-12 11:00:00+00:00,4.582799198363982,-5.0704655348240735,70.0
2025-01-12 12:00:00+00:00,4.696582514724033,-6.666398040429428,70.0
2025-01-12 13:00:00+00:00,4.2302247841404474,-3.605868449357409,70.0
2025-01-12 14:00:00+00:00,3.612507808941716,3.534477637472179,70.0
2025-01-12 15:00:00+00:00,4.177453895039063,4.075567577717358,70.0
2025-01-12 16:00:00+00:00,4.249955812860679,4.701698105278453,70.0
2025-01-12 17:00:00+00:00,4.42752972391345,12.2451954619347,70.0
2025-01-12 18:00:00+00:00,3.4838602442306814,10.80746509243668,70.0
2025-01-12 19:00:00+00:00,3.9233864727982377,2.6984464268513335,70.0
2025-01-12 20:00:00+00:00,4.1044273182655076,-2.1002531600442786,70.0
2025-01-12 21:00:00+00:00,3.493990610144993,3.6808556804940267,70.0
2025-01-12 22:00:00+00:00,3.2335286759127686,3.0371714788837068,70.0
2025-01-12 23:00:00+00:00,3.35371084429539,5.7785278179894135,70.0
2025-01-13 00:00:00+00:00,3.3622587012587424,11.763749683651525,70.0
2025-01-13 01:00:00+00:00,3.198060173294028,7.180060061002401,70.0
2025-01-13 02:00:00+00:00,3.136413030596346,13.998940496080408,70.0
2025-01-13 03:00:00+00:00,3.003603689963086,16.90738772074274,70.0
2025-01-13 04:00:00+00:00,3.079704761516166,3.6211090972130933,70.0
2025-01-13 05:00:00+00:00,3.8114655099369363,17.371734827131277,70.0
2025-01-13 06:00:00+00:00,2.4875630139744405,11.416852693019486,70.0
2025-01-13 07:00:00+00:00,2.3947597310208764,-5.962437792692739,70.0
2025-01-13 08:00:00+00:00,2.513277955156056,-16.893626132701907,70.0
2025-01-13 09:00:00+00:00,2.685611052241803,-27.36620521683109,70.0
2025-01-13 10:00:00+00:00,2.515373208969068,-26.897147925919132,70.0
2025-01-13 11:00:00+00:00,1.6612436572813232,-29.697710022863124,70.0
2025-01-13 12:00:00+00:00,1.8921792162743118,-33.07207549881179,70.0
2025-01-13 13:00:00+00:00,2.8112453625426888,-26.813614334010765,70.0
2025-01-13 14:00:00+00:00,2.0537523919574854,-23.47858843540351,70.0
2025-01-13 15:00:00+00:00,2.5329787792087055,-20.44853796025258,70.0
2025-01-13 16:00:00+00:00,2.392067228686823,-16.5412826277606,70.0
2025-01-13 17:00:00+00:00,2.3918016943380582,-10.649110295183007,70.0
2025-01-13 18:00:00+00:00,1.895762354269181,-32.11566150705377,70.0
2025-01-13 19:00:00+00:00,1.7837461503777838,-35.717730799557316,70.0
2025-01-13 20:00:00+00:00,2.494581140208374,-57.405476828460905,70.0
2025-01-13 21:00:00+00:00,2.8111797041918085,-56.49676802391373,70.0
2025-01-13 22:00:00+00:00,3.6867765216871904,-56.01316238567891,70.0
2025-01-13 23:00:00+00:00,4.2411436400916775,-45.03757639006853,70.0
2025-01-14 00:00:00+00:00,4.398629797551882,-32.860480935055946,70.0
2025-01-14 01:00:00+00:00,5.200665570758184,-30.77552083383116,70.0
2025-01-14 02:00:00+00:00,5.3101288715894235,-35.76362119112353,70.0
2025-01-14 03:00:00+00:00,5.608616516408482,-30.796737641843684,70.0
2025-01-14 04:00:00+00:00,5.329900213820704,-36.059979262249946,70.0
2025-01-14 05:00:00+00:00,5.246678111059271,-35.95270619143844,70.0
2025-01-14 06:00:00+00:00,4.785632293856169,-25.972288898001988,70.0
2025-01-14 07:00:00+00:00,5.191142646460786,-31.630556579936187,70.0
2025-01-14 08:00:00+00:00,4.492433702580315,-23.541159055912452,70.0
2025-01-14 09:00:00+00:00,4.808987188660129,-16.89632218787118,70.0
2025-01-14 10:00:00+00:00,4.623212300474544,-26.706313915421973,70.0
2025-01-14 11:00:00+00:00,5.127675232184476,-17.033246354939525,70.0
2025-01-14 12:00:00+00:00,5.396725964940883,-10.306917974125685,70.0
2025-01-14 13:00:00+00:00,6.187212745517239,-9.681520740916596,70.0
2025-01-14 14:00:00+00:00,6.393239453810699,-17.711124906374785,70.0
2025-01-14 15:00:00+00:00,5.437557353293543,-26.548962594002994,70.0
2025-01-14 16:00:00+00:00,5.282202899179765,-31.994609111153157,70.0
2025-01-14 17:00:00+00:00,4.5820891579233685,-26.528772296010494,70.0
2025-01-14 18:00:00+00:00,4.243844778844062,-36.15444852410426,70.0
2025-01-14 19:00:00+00:00,4.93726675654022,-31.656237067423476,70.0
2025-01-14 20:00:00+00:00,5.159170324162057,-44.04066761485893,70.0
2025-01-14 21:00:00+00:00,4.701746593664581,-45.800540106950244,70.0
2025-01-14 22:00:00+00:00,4.109800580761153,-44.38805175907115,70.0
2025-01-14 23:00:00+00:00,4.070701598161225,-19.648989273300565,70.0
2025-01-15 00:00:00+00:00,3.4088864435626,-33.629166043038225,70.0
2025-01-15 01:00:00+00:00,3.052871982686179,-18.836437057276125,70.0
2025-01-15 02:00:00+00:00,3.206233119327492,-17.561284176257804,70.0
2025-01-15 03:00:00+00:00,3.7735774814144656,-13.698339312573015,70.0
2025-01-15 04:00:00+00:00,4.039279343455962,-12.840893392439511,70.0
2025-01-15 05:00:00+00:00,2.841670621984114,-8.736807342638393,70.0
2025-01-15 06:00:00+00:00,3.001770455400038,-10.698922239405803,70.0
2025-01-15 07:00:00+00:00,3.0376987192463254,3.4555580199568965,70.0
2025-01-15 08:00:00+00:00,3.2427589259703558,-1.7782645826894665,70.0
2025-01-15 09:00:00+00:00,4.038725820497442,8.979646430756802,70.0
2025-01-15 10:00:00+00:00,2.955170391070198,1.7563823000114347,70.0
2025-01-15 11:00:00+00:00,2.6618601589211353,0.5187361899983358,70.0
2025-01-15 12:00:00+00:00,2.974220312371756,-10.811264056703823,70.0
2025-01-15 13:00:00+00:00,2.184712097026197,-6.644801572094547,70.0
2025-01-15 14:00:00+00:00,2.9634510162016414,7.339354028612682,70.0
